month,hour,wind_speed,wind_direction,temperature,pressure,pm25,pm10,fire_points_100km
4,23,7.3,106,26.9,984.8,87.4969375773653,167.35881375389684,4
4,0,8.0,124,26.0,985.1,73.07761244206074,132.38102269130255,0
4,1,7.6,128,27.2,985.7,53.95813863682034,76.12020792364861,1
4,2,7.6,121,28.4,986.2,78.92747710161595,120.73849803465896,2
4,3,8.0,121,30.4,986.5,87.21943957114824,125.74321860537962,3
4,4,8.3,131,33.0,987.0,78.47019756568513,136.71326254543942,1
4,5,8.4,138,35.4,986.8,105.09045744195446,194.82579160711637,1
4,6,8.1,151,37.6,986.1,107.51653121215188,157.65659806774178,0
4,7,5.7,156,39.2,984.8,125.6543358518941,239.12053943236344,2
4,8,3.6,153,40.0,983.4,125.30167948785632,217.18607606112127,1
4,9,0.2,90,40.7,981.9,150.08273041230052,272.2472825224854,2
4,10,5.9,12,40.6,981.1,167.80457000771855,332.729799717092,2
4,11,5.8,358,39.8,980.5,153.6896507797606,222.88205220808115,4
4,12,12.5,353,38.6,980.8,159.2942499660999,309.1478328275467,0
4,13,9.7,317,38.0,979.9,159.44546421326714,235.2875516387282,2
4,14,10.5,20,36.2,980.7,170.43039115492564,278.7858214906134,4
4,15,3.9,47,34.2,981.2,145.31350013073154,277.6742224493969,3
4,16,4.1,52,33.0,981.6,147.472922017635,286.650867054246,2
4,17,3.9,53,32.5,981.7,155.00199711861535,264.09596837633734,1
4,18,8.9,124,31.9,981.7,119.5207051104071,209.9336703201953,1
4,19,4.7,118,30.0,981.5,96.21975690937978,175.59031830779074,3
4,20,3.1,83,29.0,980.9,62.40929855204031,118.55614858961545,4
4,21,0.6,124,28.9,980.2,58.52726618016791,86.20520259027177,3
4,22,4.3,185,27.9,979.9,74.63767339909056,140.76975583367096,1
4,23,1.7,221,26.9,979.8,100.90926184062192,170.41209923064466,1
4,0,1.3,56,26.6,980.0,103.12975736285637,172.26527100405374,5
4,1,9.9,88,27.0,980.8,128.4460148101401,212.4933610280088,3
4,2,6.5,124,27.5,981.0,106.09989145590272,180.95622439187977,3
4,3,7.0,111,29.0,981.5,81.13916571998513,159.6032000873682,1
4,4,5.1,117,31.8,981.9,83.39203366453734,144.17834361577795,5
4,5,4.7,140,35.0,981.9,92.01381203217322,181.44263614846292,2
4,6,3.3,186,37.3,981.2,93.5220096075445,141.04747064711114,2
4,7,4.3,275,38.9,980.1,64.3581771461919,118.06389096685368,1
4,8,16.8,222,37.3,979.1,67.78555883888089,127.93464899581046,2
4,9,13.9,270,37.1,978.1,47.83996044742001,86.46964248424544,0
4,10,5.4,304,37.5,977.3,59.50105263512859,104.968982413895,4
4,11,23.3,326,27.2,979.8,65.44992106306844,113.8100606507975,1
4,12,6.2,83,29.5,977.9,51.20673216185127,98.14068700542016,1
4,13,8.7,243,34.0,977.1,44.77805518561574,84.76431926240527,1
4,14,1.0,329,33.0,977.5,30.81204683871989,45.39764505712613,5
4,15,6.8,73,32.5,977.4,33.19065569575033,63.36602642535567,1
4,16,6.6,112,32.2,977.0,50.59872493369387,83.40902141441622,1
4,17,13.2,94,30.5,977.8,37.152961745291336,57.66949961524949,2
4,18,12.0,116,28.6,978.1,47.39836330352987,91.0930725709708,1
4,19,11.9,128,27.6,977.8,41.10466269759027,68.20146797618976,0
4,20,10.4,124,26.9,977.4,31.501103943896084,59.38017359935567,0
4,21,9.3,105,26.4,977.3,33.14553815018811,51.64214609165122,3
4,22,11.5,99,25.8,977.3,25.50234949887869,35.76341345535186,1
4,23,13.1,113,25.4,977.5,25.847374968783093,43.87011668071215,3
4,0,12.7,113,24.9,977.8,16.494469083072058,24.08418384456864,0
4,1,12.4,126,23.3,979.5,55.51589916851069,102.85017452515685,0
4,2,13.2,112,23.9,980.0,61.693262531235554,96.5897530524558,4
4,3,13.5,113,25.4,980.4,56.22805365822321,93.686473854987,1
4,4,12.1,89,27.2,981.4,65.01494695341422,94.41601530533626,2
4,5,12.8,101,29.1,981.4,68.02853151271036,106.94054874763675,7
4,6,13.7,112,31.1,980.6,69.11113436844099,129.16139444149866,4
4,7,13.5,113,33.0,979.5,82.61252143224826,123.17136577768764,1
4,8,11.5,107,34.2,978.4,96.913884939733,173.31068726244985,2
4,9,14.8,193,28.0,979.6,85.6649792316018,167.08573090046184,4
4,10,6.0,87,27.0,977.0,74.86120769877142,135.34173130236948,1
4,11,10.3,87,28.2,977.5,69.64931147161963,131.40129740891953,2
4,12,8.5,77,27.9,977.2,34.55556285342389,50.63713358618433,1
4,13,25.8,322,22.5,980.2,14.77214063510322,22.90330436638365,2
4,14,2.4,73,23.0,980.5,40.19804058326076,77.85248226796753,0
4,15,10.3,74,22.9,980.9,67.25275222745394,123.00954550790676,1
4,16,11.8,118,22.5,980.5,63.19193641136288,112.71749781275534,3
4,17,8.5,89,22.7,980.2,71.92109721606309,129.33283527692691,0
4,18,8.8,125,22.8,979.3,75.79773981260983,124.95411524490704,1
4,19,9.9,148,22.9,979.0,120.80117795817742,172.35114529260505,2
4,20,6.2,116,22.6,979.2,131.91468383387834,246.7681721724818,4
4,21,4.6,116,21.5,979.9,123.20445157827902,222.6585274376896,3
4,22,3.8,82,21.0,980.3,107.75089981144473,181.418323601831,0
4,23,5.1,73,20.6,980.5,84.07911502643667,163.10135635502542,1
4,0,5.2,84,20.5,980.8,89.92315806180135,144.0295444995962,1
4,1,6.4,122,21.1,982.1,80.78558107635666,127.36598538557566,3
4,2,4.6,144,22.4,982.8,62.573217324755895,120.3707087323248,1
4,3,2.7,157,24.5,984.1,57.817302328642405,108.59202897253694,1
4,4,2.9,101,27.0,984.6,47.01235204156224,80.34354014968535,4
4,5,3.4,87,29.6,984.7,78.8182413634945,116.52810725840172,6
4,6,4.7,81,31.5,984.3,95.3610135813868,145.81107912075015,2
4,7,5.1,84,33.0,983.4,96.90532260349886,173.8226427121051,1
4,8,5.0,88,34.0,982.5,120.61395242649937,196.7243407229734,1
4,9,3.3,61,34.8,981.3,116.11308179856373,220.83360259371915,1
4,10,4.9,268,32.4,981.0,97.9825105987834,193.0229009004528,2
4,11,7.5,147,29.3,981.7,117.43112069794992,221.1676771835404,1
4,12,6.1,104,28.8,981.6,120.17165928342482,195.4624789585379,2
4,13,4.9,141,26.1,982.2,98.9958010401855,185.44010835503275,1
4,14,1.9,56,25.9,982.1,92.64114076491282,149.2323715964704,1
4,15,5.0,44,25.9,982.5,76.64275288765019,114.98406048318594,5
4,16,4.9,66,25.4,983.1,54.63648163442014,77.5857666228089,0
4,17,4.8,56,24.8,983.0,69.46549668395275,113.32809717628132,1
4,18,6.7,31,24.4,983.0,97.56019662260944,189.47512926899012,2
4,19,5.3,52,23.2,982.7,73.22566335306138,113.01589954682234,1
4,20,4.7,90,22.5,982.3,80.74763556811381,123.05195966442012,3
4,21,3.8,109,22.1,982.0,69.31323347447503,137.3713755737516,3
4,22,4.3,95,21.6,982.4,66.27502937055709,93.77933010691456,1
4,23,3.4,90,21.3,982.9,61.961617569918346,115.9592644554652,2
4,0,2.8,117,21.0,983.4,54.00559426772927,86.0212972385687,2
4,1,0.9,169,22.6,983.8,60.53285926012875,86.10755489446476,1
4,2,1.8,169,24.2,984.9,53.21532158795031,103.80614462202485,1
4,3,1.7,139,27.0,985.8,63.15064181585287,93.70200020863189,1
4,4,4.0,129,29.6,986.7,67.28200599253053,116.4696986340546,2
4,5,5.6,123,31.4,986.9,68.16958469028133,106.64671546825174,3
4,6,5.2,102,32.6,986.5,58.939171290629226,84.82028564780867,1
4,7,4.5,88,33.5,985.6,55.59368420304132,79.4963828258183,1
4,8,3.2,93,34.2,984.8,72.56518417012353,106.62249371806318,3
4,9,2.1,110,34.7,983.8,79.22242356747691,114.30371367632196,2
4,10,0.9,127,35.2,982.8,63.03685253875096,117.01750741935916,0
4,11,1.3,360,35.3,982.4,64.62315186631426,109.29970367162686,2
4,12,4.4,348,35.2,982.1,75.83164353025967,121.76554344667616,0
4,13,2.7,4,31.9,982.0,49.60739996041313,81.90287625813076,1
4,14,2.6,348,30.7,982.3,59.19706285007084,115.87043896413562,4
4,15,4.3,17,29.2,983.5,49.73800018087606,96.81258454924836,1
4,16,3.4,58,28.2,983.9,59.72318019168584,109.25793749714748,1
4,17,4.0,108,27.1,983.7,48.70197482437951,94.03423207778926,0
4,18,5.4,154,25.7,983.4,23.158545831973765,36.86351426295609,0
4,19,5.4,150,24.9,983.2,10.0,16.286655956049696,1
4,20,5.4,130,24.4,982.7,16.12127419992073,28.5060772979912,1
4,21,5.4,150,23.8,982.5,24.804984305750885,44.00839712927184,4
4,22,5.4,140,23.4,982.3,19.959736498609672,33.712392200943114,3
4,23,5.5,122,22.8,982.5,38.74264973040931,63.55323763283566,0
4,0,5.0,139,22.2,982.8,21.145583823333983,42.11583241909356,2
4,1,6.0,134,23.2,984.2,29.23982846129084,55.341468229724406,2
4,2,5.3,128,24.6,985.4,19.35060261872491,32.141121040022405,0
4,3,5.8,106,26.6,986.2,18.83800073982004,34.593642770330774,1
4,4,7.2,102,28.6,986.8,28.865180735584243,45.07982122689136,3
4,5,7.4,104,30.6,986.7,24.27246218276653,35.44026076565443,2
4,6,7.3,110,32.5,986.3,27.276882801042504,43.9555677891315,3
4,7,7.0,116,33.8,985.5,50.84358665915487,83.47417081343046,0
4,8,5.7,125,34.7,984.7,48.30584995039215,68.10749384513224,3
4,9,4.4,142,35.2,983.6,62.41064663633006,117.88592270858568,2
4,10,4.0,159,35.6,982.8,45.62397915283278,73.70627019542934,0
4,11,2.8,153,35.5,982.1,55.40864390627874,96.8682115474588,3
4,12,4.7,81,35.0,982.1,77.89130882551937,112.50448603259215,3
4,13,7.7,127,34.2,982.7,39.42751044105811,59.338328193110776,0
4,14,8.2,82,33.0,983.3,29.931330564895145,57.881692987428536,2
4,15,9.1,72,31.6,984.2,41.99427941611373,74.12882765636752,1
4,16,9.1,97,30.4,984.7,41.14917068385747,81.07087930456807,3
4,17,8.8,105,29.4,984.7,49.00144171604136,97.96613336193016,4
4,18,10.1,119,28.5,984.3,41.44151974369992,67.26439662806244,2
4,19,10.0,128,27.5,984.0,44.99621458142342,71.0617044874395,2
4,20,9.7,124,26.9,983.7,44.56143459239989,85.33575475473732,2
4,21,9.6,130,26.2,983.5,64.022022058057,127.99070456681162,0
4,22,9.4,140,25.6,983.5,72.6361325017695,129.13140797344917,3
4,23,8.6,147,25.0,983.8,81.63655918272059,153.2387144469507,4
4,0,8.0,146,24.6,984.4,78.49474877261153,146.7104151566968,1
4,1,5.7,118,25.5,985.3,74.53118053426299,120.2339855145502,3
4,2,6.5,124,27.0,985.9,71.78968966354238,125.2415809579318,1
4,3,7.5,125,29.2,986.7,81.7275028328626,155.26870208227177,2
4,4,8.6,126,31.4,987.1,78.43998533727239,142.20136489075583,2
4,5,9.8,130,33.2,987.1,86.14260965699135,121.69351721981263,0
4,6,9.1,126,34.8,986.5,119.8593606709738,192.0175006643739,3
4,7,8.3,124,35.5,985.8,132.14029515535182,196.4510499319643,1
4,8,7.0,130,36.2,985.0,125.23591265729902,192.83617028224845,0
4,9,6.0,134,36.5,983.9,137.1305302240283,266.4848936100379,0
4,10,5.3,142,36.6,983.1,123.6963466063022,175.91302428035476,1
4,11,6.8,148,36.2,982.5,87.15484391800418,133.51079953167044,1
4,12,5.5,153,35.8,982.3,69.7180648624427,110.5548365146814,3
4,13,7.5,150,33.8,982.3,41.0843795608106,72.72471099974629,2
4,14,5.9,102,32.3,982.6,38.1032393441099,65.55513780061507,1
4,15,4.7,99,31.1,983.6,40.969191097542186,62.722262028828304,2
4,16,4.1,77,30.2,984.1,68.4188316719172,102.52867349985831,3
4,17,5.9,67,29.5,984.2,72.88085911118793,112.38802927398666,3
4,18,5.9,108,28.8,983.7,68.70626526793619,116.9049316774072,1
4,19,5.8,124,28.0,983.5,80.67672245889491,126.07405241535712,4
4,20,5.8,126,27.1,983.1,45.84202057788716,90.24283683605717,4
4,21,6.5,132,26.6,982.6,51.192036891726936,85.9165749653225,4
4,22,6.9,137,26.1,982.5,68.83581111085874,98.79849844856476,3
4,23,7.1,137,25.8,982.4,50.97343631307525,93.66673965421268,0
4,0,7.4,137,25.5,982.9,74.23240332987166,118.5719503022949,3
4,1,7.3,152,26.9,984.3,83.08660910930071,148.8989604261278,4
4,2,6.1,146,28.1,984.8,79.74862948985862,125.02644200318656,1
4,3,6.2,142,30.4,985.4,92.46549453246703,161.1161537438631,4
4,4,7.6,146,32.7,985.9,128.47933794628628,239.3944586915386,2
4,5,9.5,153,34.6,985.8,129.55939797753507,253.5225095098697,8
4,6,7.7,150,35.9,985.2,131.5267669742866,204.74459920990736,1
4,7,4.8,135,37.0,984.3,122.68367678375428,196.40603666434745,2
4,8,2.4,132,37.5,983.2,108.86764356340696,182.7408556860589,4
4,9,2.9,137,37.8,982.0,116.83591645522998,228.56667616599,2
4,10,3.5,114,38.2,980.8,98.71106742107398,191.5816096665676,2
4,11,2.9,79,38.1,980.4,96.31345423725747,140.0327285025982,4
4,12,7.4,353,37.4,980.1,85.91724711205498,127.08517442132128,2
4,13,7.1,126,36.8,980.0,90.91021978704536,154.3024166324393,2
4,14,8.0,82,34.7,980.6,93.22412938764506,136.47747447264072,0
4,15,8.8,79,33.7,981.4,105.86481561274906,170.16165511966025,2
4,16,8.8,86,32.6,982.0,94.02808806865296,140.01075934279416,1
4,17,6.8,115,31.6,982.2,86.97715523238709,154.96060574676312,1
4,18,6.0,127,30.6,982.1,69.99798397241378,137.87483716903404,2
4,19,6.4,140,29.6,981.8,62.73378667403073,125.34463157351308,1
4,20,6.4,142,28.8,981.2,68.51991540230044,111.35477595571182,2
4,21,6.8,138,28.0,980.5,79.42275311175068,139.7369940294745,3
4,22,7.6,137,27.5,980.2,68.84799793791123,131.75858529955133,2
4,23,6.5,132,27.0,980.6,86.20728694570501,126.76585369286413,4
4,0,6.0,131,26.5,980.7,109.12112613320878,197.91720363171623,3
4,1,6.5,87,26.2,982.6,115.61053706824342,190.2147330809302,3
4,2,6.9,110,27.4,982.6,143.40142054979006,218.4989801047422,5
4,3,8.4,133,29.9,982.8,128.6544405082575,211.2058416011373,2
4,4,8.7,143,33.0,982.6,108.31917590776048,156.58361968231873,2
4,5,9.1,172,35.8,982.4,82.00645458342025,149.02576126545316,4
4,6,8.7,201,37.7,981.9,107.44647379741598,166.71884843748416,2
4,7,7.8,238,39.2,981.2,117.71731126298523,186.7989369162585,3
4,8,9.4,268,40.1,979.9,116.3118100730299,171.286445080916,2
4,9,11.3,290,40.3,978.9,115.28015846052423,221.19904564287185,1
4,10,11.2,302,40.5,978.0,93.26980690499616,158.19180125524022,1
4,11,15.8,333,40.0,977.9,127.02910590874896,221.4483320724617,2
4,12,14.4,322,38.6,977.4,122.66451304750248,213.63982793760127,4
4,13,9.9,358,37.5,977.7,118.43898366182562,194.9856094984282,1
4,14,5.2,31,35.9,977.6,123.88158465412344,187.74476512645347,2
4,15,6.0,69,34.5,978.1,125.1085646647618,231.0854837202728,4
4,16,4.0,60,32.8,979.0,122.3559685624726,180.62601143332287,2
4,17,5.1,86,31.6,979.3,104.66325487454569,153.05161821640567,1
4,18,7.2,89,30.7,979.2,107.66895474413104,196.61288099063177,1
4,19,6.9,118,29.4,979.4,131.53242671684345,200.62670145659956,0
4,20,5.6,117,28.1,978.8,144.96048473748377,229.62663467669216,2
4,21,6.7,136,27.5,978.3,160.76223566332635,270.90630795494855,0
4,22,8.0,126,27.0,978.2,148.21777695052594,247.4659996720033,2
4,23,7.6,133,26.2,978.4,129.75192695159464,236.81640185714767,3
4,0,7.6,133,25.7,978.6,126.08993045494046,223.69098552411992,0
4,1,7.3,99,26.5,979.9,125.51681109377684,224.25306635370015,4
4,2,7.7,99,27.6,980.6,140.57800276146338,257.0374028660794,1
4,3,8.5,107,29.5,981.0,112.33323303959476,176.98860647543955,1
4,4,7.6,117,32.0,981.6,135.24316452754448,215.49645661088613,3
4,5,6.8,132,34.5,981.5,130.54872959610518,217.07625116677903,1
4,6,5.4,130,36.7,980.9,122.29064058728336,193.76674448017351,2
4,7,3.9,118,38.3,980.2,106.0800108996525,211.2013471850593,2
4,8,3.6,120,39.5,979.2,81.84915973170072,154.5665033177208,1
4,9,4.6,135,40.2,977.9,92.4118025179594,138.50614544600657,1
4,10,5.8,158,40.8,976.5,90.67039177398952,127.24288306685764,1
4,11,5.5,193,40.8,976.0,68.65393910047476,97.877858676325,2
4,12,5.4,304,40.6,976.0,48.76236360947305,75.40797549938503,3
4,13,15.4,19,37.2,977.1,45.24935675917382,66.45206376322132,0
4,14,15.9,46,33.1,977.5,72.15974396259733,124.11496663732164,4
4,15,12.3,84,32.9,977.0,67.44989929588354,129.15287383582265,2
4,16,9.6,52,32.4,978.4,44.5577650695236,82.07763705235575,1
4,17,11.4,77,32.0,978.6,42.81584260128207,65.48106986679707,2
4,18,10.1,93,30.9,978.6,40.843404794938806,66.96601140182177,0
4,19,9.6,111,30.1,978.8,10.0,17.047365257187664,3
4,20,8.1,85,29.4,978.5,14.585577002232816,27.51019968648016,0
4,21,9.9,123,28.9,978.3,16.063001348879364,30.575488753971992,0
4,22,11.0,132,28.5,978.1,36.099796686192704,70.24410302161607,2
4,23,11.5,135,28.1,978.3,71.42415844175362,121.81726989303178,4
4,0,11.5,134,27.7,978.9,92.38021804079465,167.81465673068993,3
4,1,12.9,155,27.4,980.2,90.30886587839272,132.4903510683019,2
4,2,10.8,147,28.2,981.3,75.88009065942839,131.96863344124904,1
4,3,11.1,140,30.0,981.9,118.09247864223346,182.9506494182079,0
4,4,11.1,132,32.2,982.3,118.37150728822743,196.3818972449454,2
4,5,12.9,136,34.3,982.1,117.9432959380989,209.98981835789127,1
4,6,12.0,134,36.2,981.5,116.98709003763896,181.82034828275897,2
4,7,11.1,136,38.0,980.5,119.45965244539288,170.98391874389634,1
4,8,10.7,150,39.0,979.3,116.54828102199448,163.8832364543922,1
4,9,11.1,168,39.5,977.9,102.68852281659149,145.12924992604923,2
4,10,10.5,172,39.8,977.2,90.61678641632646,127.31747681140764,0
4,11,10.1,196,39.9,976.5,87.46380872145386,128.24057634496936,2
4,12,8.3,91,38.5,976.1,76.966056282302,118.81197992597129,2
4,13,19.7,86,32.7,977.3,64.97676391391434,99.59202433930122,2
4,14,16.4,94,32.5,977.9,66.47554093790136,132.42445974933432,2
4,15,13.5,115,31.4,978.5,62.4033285827984,98.8221397349354,3
4,16,13.5,113,30.8,979.0,85.12289055325888,125.67990201223002,1
4,17,14.5,112,29.8,979.1,43.24605437203783,74.70053258990866,4
4,18,13.4,122,29.3,979.2,61.69405171367098,118.13019537199344,2
4,19,12.8,125,28.8,979.0,80.61592442976831,145.65977265803693,3
4,20,12.2,131,28.3,978.7,47.85347850066925,75.49600463306284,3
4,21,11.7,144,28.0,978.3,44.327816739397086,76.99607436062766,2
4,22,12.0,144,27.9,978.4,45.52342207552051,83.25840504776829,3
4,23,12.2,139,27.4,978.4,31.05840444720114,57.05002450835045,4
4,0,12.7,142,27.0,978.7,27.4853136886179,49.47145028169534,3
4,1,10.0,141,27.2,979.5,19.27814463776868,37.06196808541684,4
4,2,10.7,147,28.4,980.1,54.83438682534615,105.39516112449604,1
4,3,8.4,152,30.5,980.6,74.58612404002346,130.32895407477395,1
4,4,7.2,153,33.2,981.1,97.40083806093352,161.48219564366414,2
4,5,7.2,129,35.8,981.4,109.68583521548868,195.7828735327877,2
4,6,7.4,119,37.9,981.2,92.98147512568138,175.82120048773098,2
4,7,6.4,101,38.9,980.5,87.01552361891665,122.11682558386612,3
4,8,7.5,100,39.4,979.7,96.85458967544376,193.2441035060618,4
4,9,6.5,96,40.0,978.6,75.23721357452021,113.58834969043728,3
4,10,7.7,36,39.3,978.2,84.80846866965402,142.66051395788404,2
4,11,17.4,46,36.0,978.3,79.1227408303166,152.17026678622435,1
4,12,15.4,67,35.5,978.4,71.98815463404098,110.50356231483742,0
4,13,7.2,167,38.8,978.1,81.85373869368925,138.01171717168955,0
4,14,3.6,60,35.8,978.7,86.73231449661094,128.32473590412752,2
4,15,9.0,74,34.3,979.8,79.04459055966366,129.39961461160482,7
4,16,8.0,98,33.0,980.3,94.930078554161,142.9913995587615,0
4,17,9.2,96,32.0,980.6,75.62112078474647,122.3683318449505,2
4,18,5.4,92,31.2,980.8,83.6980428104358,135.93219433777998,1
4,19,3.1,80,30.0,980.8,90.62475739891798,180.8781774763096,0
4,20,3.9,62,29.4,980.6,83.31908506931633,166.37886594701803,4
4,21,5.8,76,28.8,980.3,86.27917189601648,126.73303969514087,5
4,22,4.9,92,28.0,980.2,70.08455106063529,128.64588907484818,2
4,23,4.9,90,27.2,980.4,88.13650124267528,126.12750105964052,4
4,0,3.4,115,26.3,980.6,87.74931907176293,124.4386439728136,1
4,1,1.3,214,29.1,981.5,82.33354185680105,120.47046615397603,0
4,2,4.6,231,30.2,982.6,101.03532605867429,199.978351378606,3
4,3,5.1,287,31.9,983.4,91.56663809466548,179.8843205244537,5
4,4,4.2,258,34.0,983.8,72.48305483974553,109.91016527505786,1
4,5,5.2,248,36.6,983.8,53.08531175291243,79.46889225489154,1
4,6,6.7,246,38.5,983.5,68.06692984780578,105.11719270281822,2
4,7,8.6,244,39.6,983.2,53.25379657558096,91.02821605439124,4
4,8,9.8,244,40.2,982.8,85.45032964778834,148.8393306724823,2
4,9,10.2,246,40.3,982.1,52.07635556475368,79.83076475528206,2
4,10,9.6,254,40.2,981.4,78.71556553262889,145.93658614130513,1
4,11,8.2,261,39.8,981.3,80.40927098740528,127.50754619247212,0
4,12,8.3,288,39.2,981.3,77.31764721060887,151.02292080033286,2
4,13,7.3,298,37.7,982.0,67.81209618741374,121.65718066560076,1
4,14,11.3,262,36.0,982.5,73.41792828395344,122.00670001153482,0
4,15,11.9,280,34.4,983.4,71.91161491918538,134.75856949875828,1
4,16,9.4,269,32.8,984.1,87.66998165751468,165.761910478275,2
4,17,8.9,291,31.5,984.3,87.01639822169382,136.98895535221826,3
4,18,7.1,294,30.2,984.0,86.9692848214526,139.4838373025558,0
4,19,6.2,277,29.3,983.3,79.21817315609952,155.39223687918908,2
4,20,7.0,269,28.5,983.0,76.84217148467356,115.1744755508272,2
4,21,8.2,262,27.4,982.7,80.1749808695871,114.27261854161095,5
4,22,6.8,288,26.2,982.8,57.70495689277901,96.50768534076316,2
4,23,5.7,281,25.0,983.0,42.91167987191542,80.70510947035991,1
4,0,8.2,256,24.5,982.9,60.9694732950646,113.5861814133101,4
4,1,8.3,256,25.4,983.7,68.63550753747727,133.95718139948093,2
4,2,9.6,257,26.9,984.3,70.21220673843935,120.75940660166644,0
4,3,8.0,264,30.0,985.2,74.6674950605763,109.0174401067662,3
4,4,9.0,270,33.5,985.9,83.61447113494374,146.5940099401683,2
4,5,9.7,270,36.2,986.0,78.35662881680895,146.29475407943647,5
4,6,11.5,271,38.1,985.5,70.04639505409338,101.98733210497645,3
4,7,11.4,273,38.8,985.0,77.17943437514927,116.04656845964612,4
4,8,11.2,271,39.2,984.1,65.98589927340888,92.86686518018544,4
4,9,11.0,275,39.5,983.2,71.91110068178506,126.28966720085968,4
4,10,11.7,285,39.2,982.6,45.58123655003895,88.06480121585928,3
4,11,12.2,294,38.7,982.1,62.86044745491971,113.2995441181829,2
4,12,11.8,306,37.8,982.1,70.06336494562338,139.37173075274407,3
4,13,7.0,310,36.4,982.5,73.29747446576918,105.38858877282811,0
4,14,4.6,306,34.2,982.8,87.10809177837498,169.14654933053424,0
4,15,5.8,286,33.3,983.2,109.77939926747617,207.3119155056744,0
4,16,9.6,279,32.7,983.8,120.4170103160005,191.28782909182345,1
4,17,9.0,283,31.0,983.6,87.16219581442579,172.93990130526487,2
4,18,8.1,275,29.5,983.6,65.6523217319477,103.25551943376011,4
4,19,7.0,283,28.5,982.9,56.11481089331775,108.50263509313764,1
4,20,6.7,290,27.3,982.5,57.29469555714847,110.4899067315223,1
4,21,6.7,267,26.1,981.9,65.73011130847047,121.90270751567294,1
